filepath,label
chunks\fake\biden-to-ryan_chunk78.wav,1
chunks\fake\biden-to-ryan_chunk79.wav,1
chunks\fake\biden-to-ryan_chunk8.wav,1
chunks\fake\biden-to-ryan_chunk80.wav,1
chunks\fake\biden-to-ryan_chunk81.wav,1
chunks\fake\biden-to-ryan_chunk82.wav,1
chunks\fake\biden-to-ryan_chunk83.wav,1
chunks\fake\biden-to-ryan_chunk84.wav,1
chunks\fake\biden-to-ryan_chunk85.wav,1
chunks\fake\biden-to-ryan_chunk86.wav,1
chunks\fake\biden-to-ryan_chunk87.wav,1
chunks\fake\biden-to-ryan_chunk88.wav,1
chunks\fake\biden-to-ryan_chunk89.wav,1
chunks\fake\biden-to-ryan_chunk9.wav,1
chunks\fake\biden-to-ryan_chunk90.wav,1
chunks\fake\biden-to-ryan_chunk91.wav,1
chunks\fake\biden-to-ryan_chunk92.wav,1
chunks\fake\biden-to-ryan_chunk93.wav,1
chunks\fake\biden-to-ryan_chunk94.wav,1
chunks\fake\biden-to-ryan_chunk95.wav,1
chunks\fake\biden-to-ryan_chunk96.wav,1
chunks\fake\biden-to-ryan_chunk97.wav,1
chunks\fake\biden-to-ryan_chunk98.wav,1
chunks\fake\biden-to-ryan_chunk99.wav,1
chunks\fake\biden-to-taylor_chunk0.wav,1
chunks\fake\biden-to-taylor_chunk1.wav,1
chunks\fake\biden-to-taylor_chunk10.wav,1
chunks\fake\biden-to-taylor_chunk100.wav,1
chunks\fake\biden-to-taylor_chunk101.wav,1
chunks\fake\biden-to-taylor_chunk102.wav,1
chunks\fake\biden-to-taylor_chunk103.wav,1
chunks\fake\biden-to-taylor_chunk104.wav,1
chunks\fake\biden-to-taylor_chunk105.wav,1
chunks\fake\biden-to-taylor_chunk106.wav,1
chunks\fake\biden-to-taylor_chunk107.wav,1
chunks\fake\biden-to-taylor_chunk108.wav,1
chunks\fake\biden-to-taylor_chunk109.wav,1
chunks\fake\biden-to-taylor_chunk11.wav,1
chunks\fake\biden-to-taylor_chunk110.wav,1
chunks\fake\biden-to-taylor_chunk111.wav,1
chunks\fake\biden-to-taylor_chunk112.wav,1
chunks\fake\biden-to-taylor_chunk113.wav,1
chunks\fake\biden-to-taylor_chunk114.wav,1
chunks\fake\biden-to-taylor_chunk115.wav,1
chunks\fake\biden-to-taylor_chunk116.wav,1
chunks\fake\biden-to-taylor_chunk117.wav,1
chunks\fake\biden-to-taylor_chunk118.wav,1
chunks\fake\biden-to-taylor_chunk119.wav,1
chunks\fake\biden-to-taylor_chunk12.wav,1
chunks\fake\biden-to-taylor_chunk120.wav,1
chunks\fake\biden-to-taylor_chunk121.wav,1
chunks\fake\biden-to-taylor_chunk122.wav,1
chunks\fake\biden-to-taylor_chunk123.wav,1
chunks\fake\biden-to-taylor_chunk124.wav,1
chunks\fake\biden-to-taylor_chunk125.wav,1
chunks\fake\biden-to-taylor_chunk126.wav,1
chunks\fake\biden-to-taylor_chunk127.wav,1
chunks\fake\biden-to-taylor_chunk128.wav,1
chunks\fake\biden-to-taylor_chunk129.wav,1
chunks\fake\biden-to-taylor_chunk13.wav,1
chunks\fake\biden-to-taylor_chunk130.wav,1
chunks\fake\biden-to-taylor_chunk131.wav,1
chunks\fake\biden-to-taylor_chunk132.wav,1
chunks\fake\biden-to-taylor_chunk133.wav,1
chunks\fake\biden-to-taylor_chunk134.wav,1
chunks\fake\biden-to-taylor_chunk135.wav,1
chunks\fake\biden-to-taylor_chunk136.wav,1
chunks\fake\biden-to-taylor_chunk137.wav,1
chunks\fake\biden-to-taylor_chunk138.wav,1
chunks\fake\biden-to-taylor_chunk139.wav,1
chunks\fake\biden-to-taylor_chunk14.wav,1
chunks\fake\biden-to-taylor_chunk140.wav,1
chunks\fake\biden-to-taylor_chunk141.wav,1
chunks\fake\biden-to-taylor_chunk142.wav,1
chunks\fake\biden-to-taylor_chunk143.wav,1
chunks\fake\biden-to-taylor_chunk144.wav,1
chunks\fake\biden-to-taylor_chunk145.wav,1
chunks\fake\biden-to-taylor_chunk146.wav,1
chunks\fake\biden-to-taylor_chunk147.wav,1
chunks\fake\biden-to-taylor_chunk148.wav,1
chunks\fake\biden-to-taylor_chunk149.wav,1
chunks\fake\biden-to-taylor_chunk15.wav,1
chunks\fake\biden-to-taylor_chunk150.wav,1
chunks\fake\biden-to-taylor_chunk151.wav,1
chunks\fake\biden-to-taylor_chunk152.wav,1
chunks\fake\biden-to-taylor_chunk153.wav,1
chunks\fake\biden-to-taylor_chunk154.wav,1
chunks\fake\biden-to-taylor_chunk155.wav,1
chunks\fake\biden-to-taylor_chunk156.wav,1
chunks\fake\biden-to-taylor_chunk157.wav,1
chunks\fake\biden-to-taylor_chunk158.wav,1
chunks\fake\biden-to-taylor_chunk159.wav,1
chunks\fake\biden-to-taylor_chunk16.wav,1
chunks\fake\biden-to-taylor_chunk160.wav,1
chunks\fake\biden-to-taylor_chunk161.wav,1
chunks\fake\biden-to-taylor_chunk162.wav,1
chunks\fake\biden-to-taylor_chunk163.wav,1
chunks\fake\biden-to-taylor_chunk164.wav,1
chunks\fake\biden-to-taylor_chunk165.wav,1
chunks\fake\biden-to-taylor_chunk166.wav,1
chunks\fake\biden-to-taylor_chunk167.wav,1
chunks\fake\biden-to-taylor_chunk168.wav,1
chunks\fake\biden-to-taylor_chunk169.wav,1
chunks\fake\biden-to-taylor_chunk17.wav,1
chunks\fake\biden-to-taylor_chunk170.wav,1
chunks\fake\biden-to-taylor_chunk171.wav,1
chunks\fake\biden-to-taylor_chunk172.wav,1
chunks\fake\biden-to-taylor_chunk173.wav,1
chunks\fake\biden-to-taylor_chunk174.wav,1
chunks\fake\biden-to-taylor_chunk175.wav,1
chunks\fake\biden-to-taylor_chunk176.wav,1
chunks\fake\biden-to-taylor_chunk177.wav,1
chunks\fake\biden-to-taylor_chunk178.wav,1
chunks\fake\biden-to-taylor_chunk179.wav,1
chunks\fake\biden-to-taylor_chunk18.wav,1
chunks\fake\biden-to-taylor_chunk180.wav,1
chunks\fake\biden-to-taylor_chunk181.wav,1
chunks\fake\biden-to-taylor_chunk182.wav,1
chunks\fake\biden-to-taylor_chunk183.wav,1
chunks\fake\biden-to-taylor_chunk184.wav,1
chunks\fake\biden-to-taylor_chunk185.wav,1
chunks\fake\biden-to-taylor_chunk186.wav,1
chunks\fake\biden-to-taylor_chunk187.wav,1
chunks\fake\biden-to-taylor_chunk188.wav,1
chunks\fake\biden-to-taylor_chunk189.wav,1
chunks\fake\biden-to-taylor_chunk19.wav,1
chunks\fake\biden-to-taylor_chunk190.wav,1
chunks\fake\biden-to-taylor_chunk191.wav,1
chunks\fake\biden-to-taylor_chunk192.wav,1
chunks\fake\biden-to-taylor_chunk193.wav,1
chunks\fake\biden-to-taylor_chunk194.wav,1
chunks\fake\biden-to-taylor_chunk195.wav,1
chunks\fake\biden-to-taylor_chunk196.wav,1
chunks\fake\biden-to-taylor_chunk197.wav,1
chunks\fake\biden-to-taylor_chunk198.wav,1
chunks\fake\biden-to-taylor_chunk199.wav,1
chunks\fake\biden-to-taylor_chunk2.wav,1
chunks\fake\biden-to-taylor_chunk20.wav,1
chunks\fake\biden-to-taylor_chunk21.wav,1
chunks\fake\biden-to-taylor_chunk22.wav,1
chunks\fake\biden-to-taylor_chunk23.wav,1
chunks\fake\biden-to-taylor_chunk24.wav,1
chunks\fake\biden-to-taylor_chunk25.wav,1
chunks\fake\biden-to-taylor_chunk26.wav,1
chunks\fake\biden-to-taylor_chunk27.wav,1
chunks\fake\biden-to-taylor_chunk28.wav,1
chunks\fake\biden-to-taylor_chunk29.wav,1
chunks\fake\biden-to-taylor_chunk3.wav,1
chunks\fake\biden-to-taylor_chunk30.wav,1
chunks\fake\biden-to-taylor_chunk31.wav,1
chunks\fake\biden-to-taylor_chunk32.wav,1
chunks\fake\biden-to-taylor_chunk33.wav,1
chunks\fake\biden-to-taylor_chunk34.wav,1
chunks\fake\biden-to-taylor_chunk35.wav,1
chunks\fake\biden-to-taylor_chunk36.wav,1
chunks\fake\biden-to-taylor_chunk37.wav,1
chunks\fake\biden-to-taylor_chunk38.wav,1
chunks\fake\biden-to-taylor_chunk39.wav,1
chunks\fake\biden-to-taylor_chunk4.wav,1
chunks\fake\biden-to-taylor_chunk40.wav,1
chunks\fake\biden-to-taylor_chunk41.wav,1
chunks\fake\biden-to-taylor_chunk42.wav,1
chunks\fake\biden-to-taylor_chunk43.wav,1
chunks\fake\biden-to-taylor_chunk44.wav,1
chunks\fake\biden-to-taylor_chunk45.wav,1
chunks\fake\biden-to-taylor_chunk46.wav,1
chunks\fake\biden-to-taylor_chunk47.wav,1
chunks\fake\biden-to-taylor_chunk48.wav,1
chunks\fake\biden-to-taylor_chunk49.wav,1
chunks\fake\biden-to-taylor_chunk5.wav,1
chunks\fake\biden-to-taylor_chunk50.wav,1
chunks\fake\biden-to-taylor_chunk51.wav,1
chunks\fake\biden-to-taylor_chunk52.wav,1
chunks\fake\biden-to-taylor_chunk53.wav,1
chunks\fake\biden-to-taylor_chunk54.wav,1
chunks\fake\biden-to-taylor_chunk55.wav,1
chunks\fake\biden-to-taylor_chunk56.wav,1
chunks\fake\biden-to-taylor_chunk57.wav,1
chunks\fake\biden-to-taylor_chunk58.wav,1
chunks\fake\biden-to-taylor_chunk59.wav,1
chunks\fake\biden-to-taylor_chunk6.wav,1
chunks\fake\biden-to-taylor_chunk60.wav,1
chunks\fake\biden-to-taylor_chunk61.wav,1
chunks\fake\biden-to-taylor_chunk62.wav,1
chunks\fake\biden-to-taylor_chunk63.wav,1
chunks\fake\biden-to-taylor_chunk64.wav,1
chunks\fake\biden-to-taylor_chunk65.wav,1
chunks\fake\biden-to-taylor_chunk66.wav,1
chunks\fake\biden-to-taylor_chunk67.wav,1
chunks\fake\biden-to-taylor_chunk68.wav,1
chunks\fake\biden-to-taylor_chunk69.wav,1
chunks\fake\biden-to-taylor_chunk7.wav,1
chunks\fake\biden-to-taylor_chunk70.wav,1
chunks\fake\biden-to-taylor_chunk71.wav,1
chunks\fake\biden-to-taylor_chunk72.wav,1
chunks\fake\biden-to-taylor_chunk73.wav,1
chunks\fake\biden-to-taylor_chunk74.wav,1
chunks\fake\biden-to-taylor_chunk75.wav,1
chunks\fake\biden-to-taylor_chunk76.wav,1
chunks\fake\biden-to-taylor_chunk77.wav,1
chunks\fake\biden-to-taylor_chunk78.wav,1
chunks\fake\biden-to-taylor_chunk79.wav,1
chunks\fake\biden-to-taylor_chunk8.wav,1
chunks\fake\biden-to-taylor_chunk80.wav,1
chunks\fake\biden-to-taylor_chunk81.wav,1
chunks\fake\biden-to-taylor_chunk82.wav,1
chunks\fake\biden-to-taylor_chunk83.wav,1
chunks\fake\biden-to-taylor_chunk84.wav,1
chunks\fake\biden-to-taylor_chunk85.wav,1
chunks\fake\biden-to-taylor_chunk86.wav,1
chunks\fake\biden-to-taylor_chunk87.wav,1
chunks\fake\biden-to-taylor_chunk88.wav,1
chunks\fake\biden-to-taylor_chunk89.wav,1
chunks\fake\biden-to-taylor_chunk9.wav,1
chunks\fake\biden-to-taylor_chunk90.wav,1
chunks\fake\biden-to-taylor_chunk91.wav,1
chunks\fake\biden-to-taylor_chunk92.wav,1
chunks\fake\biden-to-taylor_chunk93.wav,1
chunks\fake\biden-to-taylor_chunk94.wav,1
chunks\fake\biden-to-taylor_chunk95.wav,1
chunks\fake\biden-to-taylor_chunk96.wav,1
chunks\fake\biden-to-taylor_chunk97.wav,1
chunks\fake\biden-to-taylor_chunk98.wav,1
chunks\fake\biden-to-taylor_chunk99.wav,1
chunks\fake\biden-to-Trump_chunk0.wav,1
chunks\fake\biden-to-Trump_chunk1.wav,1
chunks\fake\biden-to-Trump_chunk10.wav,1
chunks\fake\biden-to-Trump_chunk100.wav,1
chunks\fake\biden-to-Trump_chunk101.wav,1
chunks\fake\biden-to-Trump_chunk102.wav,1
chunks\fake\biden-to-Trump_chunk103.wav,1
chunks\fake\biden-to-Trump_chunk104.wav,1
chunks\fake\biden-to-Trump_chunk105.wav,1
chunks\fake\biden-to-Trump_chunk106.wav,1
chunks\fake\biden-to-Trump_chunk107.wav,1
chunks\fake\biden-to-Trump_chunk108.wav,1
chunks\fake\biden-to-Trump_chunk109.wav,1
chunks\fake\biden-to-Trump_chunk11.wav,1
chunks\fake\biden-to-Trump_chunk110.wav,1
chunks\fake\biden-to-Trump_chunk111.wav,1
chunks\fake\biden-to-Trump_chunk112.wav,1
chunks\fake\biden-to-Trump_chunk113.wav,1
chunks\fake\biden-to-Trump_chunk114.wav,1
chunks\fake\biden-to-Trump_chunk115.wav,1
chunks\fake\biden-to-Trump_chunk116.wav,1
chunks\fake\biden-to-Trump_chunk117.wav,1
chunks\fake\biden-to-Trump_chunk118.wav,1
chunks\fake\biden-to-Trump_chunk119.wav,1
chunks\fake\biden-to-Trump_chunk12.wav,1
chunks\fake\biden-to-Trump_chunk120.wav,1
chunks\fake\biden-to-Trump_chunk121.wav,1
chunks\fake\biden-to-Trump_chunk122.wav,1
chunks\fake\biden-to-Trump_chunk123.wav,1
chunks\fake\biden-to-Trump_chunk124.wav,1
chunks\fake\biden-to-Trump_chunk125.wav,1
chunks\fake\biden-to-Trump_chunk126.wav,1
chunks\fake\biden-to-Trump_chunk127.wav,1
chunks\fake\biden-to-Trump_chunk128.wav,1
chunks\fake\biden-to-Trump_chunk129.wav,1
chunks\fake\biden-to-Trump_chunk13.wav,1
chunks\fake\biden-to-Trump_chunk130.wav,1
chunks\fake\biden-to-Trump_chunk131.wav,1
chunks\fake\biden-to-Trump_chunk132.wav,1
chunks\fake\biden-to-Trump_chunk133.wav,1
chunks\fake\biden-to-Trump_chunk134.wav,1
chunks\fake\biden-to-Trump_chunk135.wav,1
chunks\fake\biden-to-Trump_chunk136.wav,1
chunks\fake\biden-to-Trump_chunk137.wav,1
chunks\fake\biden-to-Trump_chunk138.wav,1
chunks\fake\biden-to-Trump_chunk139.wav,1
chunks\fake\biden-to-Trump_chunk14.wav,1
chunks\fake\biden-to-Trump_chunk140.wav,1
chunks\fake\biden-to-Trump_chunk141.wav,1
chunks\fake\biden-to-Trump_chunk142.wav,1
chunks\fake\biden-to-Trump_chunk143.wav,1
chunks\fake\biden-to-Trump_chunk144.wav,1
chunks\fake\biden-to-Trump_chunk145.wav,1
chunks\fake\biden-to-Trump_chunk146.wav,1
chunks\fake\biden-to-Trump_chunk147.wav,1
chunks\fake\biden-to-Trump_chunk148.wav,1
chunks\fake\biden-to-Trump_chunk149.wav,1
chunks\fake\biden-to-Trump_chunk15.wav,1
chunks\fake\biden-to-Trump_chunk150.wav,1
chunks\fake\biden-to-Trump_chunk151.wav,1
chunks\fake\biden-to-Trump_chunk152.wav,1
chunks\fake\biden-to-Trump_chunk153.wav,1
chunks\fake\biden-to-Trump_chunk154.wav,1
chunks\fake\biden-to-Trump_chunk155.wav,1
chunks\fake\biden-to-Trump_chunk156.wav,1
chunks\fake\biden-to-Trump_chunk157.wav,1
chunks\fake\biden-to-Trump_chunk158.wav,1
chunks\fake\biden-to-Trump_chunk159.wav,1
chunks\fake\biden-to-Trump_chunk16.wav,1
chunks\fake\biden-to-Trump_chunk160.wav,1
chunks\fake\biden-to-Trump_chunk161.wav,1
chunks\fake\biden-to-Trump_chunk162.wav,1
chunks\fake\biden-to-Trump_chunk163.wav,1
chunks\fake\biden-to-Trump_chunk164.wav,1
chunks\fake\biden-to-Trump_chunk165.wav,1
chunks\fake\biden-to-Trump_chunk166.wav,1
chunks\fake\biden-to-Trump_chunk167.wav,1
chunks\fake\biden-to-Trump_chunk168.wav,1
chunks\fake\biden-to-Trump_chunk169.wav,1
chunks\fake\biden-to-Trump_chunk17.wav,1
chunks\fake\biden-to-Trump_chunk170.wav,1
chunks\fake\biden-to-Trump_chunk171.wav,1
chunks\fake\biden-to-Trump_chunk172.wav,1
chunks\fake\biden-to-Trump_chunk173.wav,1
chunks\fake\biden-to-Trump_chunk174.wav,1
chunks\fake\biden-to-Trump_chunk175.wav,1
chunks\fake\biden-to-Trump_chunk176.wav,1
chunks\fake\biden-to-Trump_chunk177.wav,1
chunks\fake\biden-to-Trump_chunk178.wav,1
chunks\fake\biden-to-Trump_chunk179.wav,1
chunks\fake\biden-to-Trump_chunk18.wav,1
chunks\fake\biden-to-Trump_chunk180.wav,1
chunks\fake\biden-to-Trump_chunk181.wav,1
chunks\fake\biden-to-Trump_chunk182.wav,1
chunks\fake\biden-to-Trump_chunk183.wav,1
chunks\fake\biden-to-Trump_chunk184.wav,1
chunks\fake\biden-to-Trump_chunk185.wav,1
chunks\fake\biden-to-Trump_chunk186.wav,1
chunks\fake\biden-to-Trump_chunk187.wav,1
chunks\fake\biden-to-Trump_chunk188.wav,1
chunks\fake\biden-to-Trump_chunk189.wav,1
chunks\fake\biden-to-Trump_chunk19.wav,1
chunks\fake\biden-to-Trump_chunk190.wav,1
chunks\fake\biden-to-Trump_chunk191.wav,1
chunks\fake\biden-to-Trump_chunk192.wav,1
chunks\fake\biden-to-Trump_chunk193.wav,1
chunks\fake\biden-to-Trump_chunk194.wav,1
chunks\fake\biden-to-Trump_chunk195.wav,1
chunks\fake\biden-to-Trump_chunk196.wav,1
chunks\fake\biden-to-Trump_chunk197.wav,1
chunks\fake\biden-to-Trump_chunk198.wav,1
chunks\fake\biden-to-Trump_chunk199.wav,1
chunks\fake\biden-to-Trump_chunk2.wav,1
chunks\fake\biden-to-Trump_chunk20.wav,1
chunks\fake\biden-to-Trump_chunk21.wav,1
chunks\fake\biden-to-Trump_chunk22.wav,1
chunks\fake\biden-to-Trump_chunk23.wav,1
chunks\fake\biden-to-Trump_chunk24.wav,1
chunks\fake\biden-to-Trump_chunk25.wav,1
chunks\fake\biden-to-Trump_chunk26.wav,1
chunks\fake\biden-to-Trump_chunk27.wav,1
chunks\fake\biden-to-Trump_chunk28.wav,1
chunks\fake\biden-to-Trump_chunk29.wav,1
chunks\fake\biden-to-Trump_chunk3.wav,1
chunks\fake\biden-to-Trump_chunk30.wav,1
chunks\fake\biden-to-Trump_chunk31.wav,1
chunks\fake\biden-to-Trump_chunk32.wav,1
chunks\fake\biden-to-Trump_chunk33.wav,1
chunks\fake\biden-to-Trump_chunk34.wav,1
chunks\fake\biden-to-Trump_chunk35.wav,1
chunks\fake\biden-to-Trump_chunk36.wav,1
chunks\fake\biden-to-Trump_chunk37.wav,1
chunks\fake\biden-to-Trump_chunk38.wav,1
chunks\fake\biden-to-Trump_chunk39.wav,1
chunks\fake\biden-to-Trump_chunk4.wav,1
chunks\fake\biden-to-Trump_chunk40.wav,1
chunks\fake\biden-to-Trump_chunk41.wav,1
chunks\fake\biden-to-Trump_chunk42.wav,1
chunks\fake\biden-to-Trump_chunk43.wav,1
chunks\fake\biden-to-Trump_chunk44.wav,1
chunks\fake\biden-to-Trump_chunk45.wav,1
chunks\fake\biden-to-Trump_chunk46.wav,1
chunks\fake\biden-to-Trump_chunk47.wav,1
chunks\fake\biden-to-Trump_chunk48.wav,1
chunks\fake\biden-to-Trump_chunk49.wav,1
chunks\fake\biden-to-Trump_chunk5.wav,1
chunks\fake\biden-to-Trump_chunk50.wav,1
chunks\fake\biden-to-Trump_chunk51.wav,1
chunks\fake\biden-to-Trump_chunk52.wav,1
chunks\fake\biden-to-Trump_chunk53.wav,1
chunks\fake\biden-to-Trump_chunk54.wav,1
chunks\fake\biden-to-Trump_chunk55.wav,1
chunks\fake\biden-to-Trump_chunk56.wav,1
chunks\fake\biden-to-Trump_chunk57.wav,1
chunks\fake\biden-to-Trump_chunk58.wav,1
chunks\fake\biden-to-Trump_chunk59.wav,1
chunks\fake\biden-to-Trump_chunk6.wav,1
chunks\fake\biden-to-Trump_chunk60.wav,1
chunks\fake\biden-to-Trump_chunk61.wav,1
chunks\fake\biden-to-Trump_chunk62.wav,1
chunks\fake\biden-to-Trump_chunk63.wav,1
chunks\fake\biden-to-Trump_chunk64.wav,1
chunks\fake\biden-to-Trump_chunk65.wav,1
chunks\fake\biden-to-Trump_chunk66.wav,1
chunks\fake\biden-to-Trump_chunk67.wav,1
chunks\fake\biden-to-Trump_chunk68.wav,1
chunks\fake\biden-to-Trump_chunk69.wav,1
chunks\fake\biden-to-Trump_chunk7.wav,1
chunks\fake\biden-to-Trump_chunk70.wav,1
chunks\fake\biden-to-Trump_chunk71.wav,1
chunks\fake\biden-to-Trump_chunk72.wav,1
chunks\fake\biden-to-Trump_chunk73.wav,1
chunks\fake\biden-to-Trump_chunk74.wav,1
chunks\fake\biden-to-Trump_chunk75.wav,1
chunks\fake\biden-to-Trump_chunk76.wav,1
chunks\fake\biden-to-Trump_chunk77.wav,1
chunks\fake\biden-to-Trump_chunk78.wav,1
chunks\fake\biden-to-Trump_chunk79.wav,1
chunks\fake\biden-to-Trump_chunk8.wav,1
chunks\fake\biden-to-Trump_chunk80.wav,1
chunks\fake\biden-to-Trump_chunk81.wav,1
chunks\fake\biden-to-Trump_chunk82.wav,1
chunks\fake\biden-to-Trump_chunk83.wav,1
chunks\fake\biden-to-Trump_chunk84.wav,1
chunks\fake\biden-to-Trump_chunk85.wav,1
chunks\fake\biden-to-Trump_chunk86.wav,1
chunks\fake\biden-to-Trump_chunk87.wav,1
chunks\fake\biden-to-Trump_chunk88.wav,1
chunks\fake\biden-to-Trump_chunk89.wav,1
chunks\fake\biden-to-Trump_chunk9.wav,1
chunks\fake\biden-to-Trump_chunk90.wav,1
chunks\fake\biden-to-Trump_chunk91.wav,1
chunks\fake\biden-to-Trump_chunk92.wav,1
chunks\fake\biden-to-Trump_chunk93.wav,1
chunks\fake\biden-to-Trump_chunk94.wav,1
chunks\fake\biden-to-Trump_chunk95.wav,1
chunks\fake\biden-to-Trump_chunk96.wav,1
chunks\fake\biden-to-Trump_chunk97.wav,1
chunks\fake\biden-to-Trump_chunk98.wav,1
chunks\fake\biden-to-Trump_chunk99.wav,1
chunks\fake\linus-to-biden_chunk0.wav,1
chunks\fake\linus-to-biden_chunk1.wav,1
chunks\fake\linus-to-biden_chunk10.wav,1
chunks\fake\linus-to-biden_chunk100.wav,1
chunks\fake\linus-to-biden_chunk101.wav,1
chunks\fake\linus-to-biden_chunk102.wav,1
chunks\fake\linus-to-biden_chunk103.wav,1
chunks\fake\linus-to-biden_chunk104.wav,1
chunks\fake\linus-to-biden_chunk105.wav,1
chunks\fake\linus-to-biden_chunk106.wav,1
chunks\fake\linus-to-biden_chunk107.wav,1
chunks\fake\linus-to-biden_chunk108.wav,1
chunks\fake\linus-to-biden_chunk109.wav,1
chunks\fake\linus-to-biden_chunk11.wav,1
chunks\fake\linus-to-biden_chunk110.wav,1
chunks\fake\linus-to-biden_chunk111.wav,1
chunks\fake\linus-to-biden_chunk112.wav,1
chunks\fake\linus-to-biden_chunk113.wav,1
chunks\fake\linus-to-biden_chunk114.wav,1
chunks\fake\linus-to-biden_chunk115.wav,1
chunks\fake\linus-to-biden_chunk116.wav,1
chunks\fake\linus-to-biden_chunk117.wav,1
chunks\fake\linus-to-biden_chunk118.wav,1
chunks\fake\linus-to-biden_chunk119.wav,1
chunks\fake\linus-to-biden_chunk12.wav,1
chunks\fake\linus-to-biden_chunk120.wav,1
chunks\fake\linus-to-biden_chunk121.wav,1
chunks\fake\linus-to-biden_chunk122.wav,1
chunks\fake\linus-to-biden_chunk123.wav,1
chunks\fake\linus-to-biden_chunk124.wav,1
chunks\fake\linus-to-biden_chunk125.wav,1
chunks\fake\linus-to-biden_chunk126.wav,1
chunks\fake\linus-to-biden_chunk127.wav,1
chunks\fake\linus-to-biden_chunk128.wav,1
chunks\fake\linus-to-biden_chunk129.wav,1
chunks\fake\linus-to-biden_chunk13.wav,1
chunks\fake\linus-to-biden_chunk130.wav,1
chunks\fake\linus-to-biden_chunk131.wav,1
chunks\fake\linus-to-biden_chunk132.wav,1
chunks\fake\linus-to-biden_chunk133.wav,1
chunks\fake\linus-to-biden_chunk134.wav,1
chunks\fake\linus-to-biden_chunk135.wav,1
chunks\fake\linus-to-biden_chunk136.wav,1
chunks\fake\linus-to-biden_chunk137.wav,1
chunks\fake\linus-to-biden_chunk138.wav,1
chunks\fake\linus-to-biden_chunk139.wav,1
chunks\fake\linus-to-biden_chunk14.wav,1
chunks\fake\linus-to-biden_chunk140.wav,1
chunks\fake\linus-to-biden_chunk141.wav,1
chunks\fake\linus-to-biden_chunk142.wav,1
chunks\fake\linus-to-biden_chunk143.wav,1
chunks\fake\linus-to-biden_chunk144.wav,1
chunks\fake\linus-to-biden_chunk145.wav,1
chunks\fake\linus-to-biden_chunk146.wav,1
chunks\fake\linus-to-biden_chunk147.wav,1
chunks\fake\linus-to-biden_chunk148.wav,1
chunks\fake\linus-to-biden_chunk149.wav,1
chunks\fake\linus-to-biden_chunk15.wav,1
chunks\fake\linus-to-biden_chunk150.wav,1
chunks\fake\linus-to-biden_chunk151.wav,1
chunks\fake\linus-to-biden_chunk152.wav,1
chunks\fake\linus-to-biden_chunk153.wav,1
chunks\fake\linus-to-biden_chunk154.wav,1
chunks\fake\linus-to-biden_chunk155.wav,1
chunks\fake\linus-to-biden_chunk156.wav,1
chunks\fake\linus-to-biden_chunk157.wav,1
chunks\fake\linus-to-biden_chunk158.wav,1
chunks\fake\linus-to-biden_chunk159.wav,1
chunks\fake\linus-to-biden_chunk16.wav,1
chunks\fake\linus-to-biden_chunk160.wav,1
chunks\fake\linus-to-biden_chunk161.wav,1
chunks\fake\linus-to-biden_chunk162.wav,1
chunks\fake\linus-to-biden_chunk163.wav,1
chunks\fake\linus-to-biden_chunk164.wav,1
chunks\fake\linus-to-biden_chunk165.wav,1
chunks\fake\linus-to-biden_chunk166.wav,1
chunks\fake\linus-to-biden_chunk167.wav,1
chunks\fake\linus-to-biden_chunk168.wav,1
chunks\fake\linus-to-biden_chunk169.wav,1
chunks\fake\linus-to-biden_chunk17.wav,1
chunks\fake\linus-to-biden_chunk170.wav,1
chunks\fake\linus-to-biden_chunk171.wav,1
chunks\fake\linus-to-biden_chunk172.wav,1
chunks\fake\linus-to-biden_chunk173.wav,1
chunks\fake\linus-to-biden_chunk174.wav,1
chunks\fake\linus-to-biden_chunk175.wav,1
chunks\fake\linus-to-biden_chunk176.wav,1
chunks\fake\linus-to-biden_chunk177.wav,1
chunks\fake\linus-to-biden_chunk178.wav,1
chunks\fake\linus-to-biden_chunk179.wav,1
chunks\fake\linus-to-biden_chunk18.wav,1
chunks\fake\linus-to-biden_chunk180.wav,1
chunks\fake\linus-to-biden_chunk181.wav,1
chunks\fake\linus-to-biden_chunk182.wav,1
chunks\fake\linus-to-biden_chunk183.wav,1
chunks\fake\linus-to-biden_chunk184.wav,1
